num_date_time,answer
22_20240830 11,3787.1174
22_20240830 12,3787.211
22_20240830 13,3724.8296
22_20240830 14,3703.398
22_20240830 15,3608.4363
22_20240830 16,3501.164
22_20240830 17,3300.0051
22_20240830 18,2761.4055
22_20240830 19,2487.5295
22_20240830 20,2340.7827
22_20240830 21,2261.7834
22_20240830 22,2198.7576
22_20240830 23,2114.4724
22_20240831 00,2014.6627
22_20240831 01,1995.2089
22_20240831 02,1920.1475
22_20240831 03,1863.3224
22_20240831 04,1868.0873
22_20240831 05,1985.4623
22_20240831 06,2096.2356
22_20240831 07,2332.382
22_20240831 08,2566.295
22_20240831 09,2698.397
22_20240831 10,2802.485
22_20240831 11,2830.7388
22_20240831 12,2765.582
22_20240831 13,2707.056
22_20240831 14,2568.0295
22_20240831 15,2513.3887
22_20240831 16,2536.1218
22_20240831 17,2482.6558
22_20240831 18,2340.0002
22_20240831 19,2257.8953
22_20240831 20,2078.2039
22_20240831 21,2081.9673
22_20240831 22,2063.3523
22_20240831 23,2074.6492
23_20240825 00,2669.6628
23_20240825 01,2651.351
23_20240825 02,2640.5046
23_20240825 03,2665.6367
23_20240825 04,2726.9817
23_20240825 05,2768.279
23_20240825 06,2790.199
23_20240825 07,2870.636
23_20240825 08,2866.8538
23_20240825 09,2835.9724
23_20240825 10,2933.7231
23_20240825 11,2919.5828
23_20240825 12,2921.778
23_20240825 13,2953.769
23_20240825 14,2909.557
23_20240825 15,2945.8066
23_20240825 16,2943.6458
23_20240825 17,2944.8938
23_20240825 18,2960.0613
23_20240825 19,2916.3687
23_20240825 20,2869.0488
23_20240825 21,2776.935
23_20240825 22,2741.2395
23_20240825 23,2769.823
23_20240826 00,2760.1719
23_20240826 01,2770.566
23_20240826 02,2769.3237
23_20240826 03,2779.842
23_20240826 04,2820.284
23_20240826 05,2997.737
23_20240826 06,3162.018
23_20240826 07,3392.866
23_20240826 08,3737.0837
23_20240826 09,3810.883
23_20240826 10,3895.056
23_20240826 11,3897.2166
23_20240826 12,3854.0237
23_20240826 13,3770.7407
23_20240826 14,3825.2493
23_20240826 15,3838.017
23_20240826 16,3816.3748
23_20240826 17,3621.8025
23_20240826 18,3259.1448
23_20240826 19,3116.3892
23_20240826 20,3005.5623
23_20240826 21,2873.0996
23_20240826 22,2809.7222
23_20240826 23,2763.141
23_20240827 00,2782.1995
23_20240827 01,2782.1902
23_20240827 02,2761.7905
23_20240827 03,2761.2222
23_20240827 04,2782.7048
23_20240827 05,2955.9558
23_20240827 06,3179.734
23_20240827 07,3396.31
23_20240827 08,3734.8438
23_20240827 09,3845.6235
23_20240827 10,3895.1196
23_20240827 11,3883.2656
23_20240827 12,3842.2966
23_20240827 13,3839.5828
23_20240827 14,3831.5312
23_20240827 15,3738.6736
23_20240827 16,3803.295
23_20240827 17,3582.5999
23_20240827 18,3231.8147
23_20240827 19,3029.698
23_20240827 20,2863.0798
23_20240827 21,2763.9387
23_20240827 22,2710.6414
23_20240827 23,2658.73
23_20240828 00,2634.8274
23_20240828 01,2622.512
23_20240828 02,2627.111
23_20240828 03,2665.6675
23_20240828 04,2690.3801
23_20240828 05,2867.22
23_20240828 06,3006.043
23_20240828 07,3236.082
23_20240828 08,3568.2996
23_20240828 09,3658.9885
23_20240828 10,3702.213
23_20240828 11,3795.9094
23_20240828 12,3751.1238
23_20240828 13,3692.534
23_20240828 14,3733.8928
23_20240828 15,3743.0227
23_20240828 16,3686.5994
23_20240828 17,3479.3945
23_20240828 18,3167.2778
23_20240828 19,3010.309
23_20240828 20,2907.3464
23_20240828 21,2780.4485
23_20240828 22,2726.1375
23_20240828 23,2700.5376
23_20240829 00,2688.9827
23_20240829 01,2674.6194
23_20240829 02,2673.5212
23_20240829 03,2671.5442
23_20240829 04,2741.6292
23_20240829 05,2909.375
23_20240829 06,3095.7297
23_20240829 07,3362.0837
23_20240829 08,3671.702
23_20240829 09,3769.4888
23_20240829 10,3899.7832
23_20240829 11,3942.3362
23_20240829 12,3806.8438
23_20240829 13,3753.6836
23_20240829 14,3819.024
23_20240829 15,3847.4731
23_20240829 16,3781.3162
23_20240829 17,3519.134
23_20240829 18,3172.314
23_20240829 19,3034.8066
23_20240829 20,2864.0679
23_20240829 21,2857.2896
23_20240829 22,2788.3083
23_20240829 23,2706.8904
23_20240830 00,2734.4832
23_20240830 01,2691.045
23_20240830 02,2661.3538
23_20240830 03,2687.5312
23_20240830 04,2726.4146
23_20240830 05,2892.8796
23_20240830 06,3073.416
23_20240830 07,3358.0767
23_20240830 08,3694.3547
23_20240830 09,3820.9614
23_20240830 10,3852.8687
23_20240830 11,3901.8303
23_20240830 12,3856.9565
23_20240830 13,3795.842
23_20240830 14,3806.806
23_20240830 15,3858.218
23_20240830 16,3840.014
23_20240830 17,3655.6023
23_20240830 18,3331.1936
23_20240830 19,3129.2786
23_20240830 20,2999.924
23_20240830 21,2948.5378
23_20240830 22,2852.1262
23_20240830 23,2762.7769
23_20240831 00,2664.0261
23_20240831 01,2620.236
23_20240831 02,2584.58
23_20240831 03,2632.6616
23_20240831 04,2656.6868
23_20240831 05,2803.7336
23_20240831 06,2851.5508
23_20240831 07,3103.2454
23_20240831 08,3321.966
23_20240831 09,3308.8997
23_20240831 10,3327.3667
23_20240831 11,3378.0793
23_20240831 12,3234.777
23_20240831 13,3026.7542
23_20240831 14,2896.6804
23_20240831 15,2946.9395
23_20240831 16,3001.8127
23_20240831 17,2962.2058
23_20240831 18,2861.6606
23_20240831 19,2751.1382
23_20240831 20,2691.631
23_20240831 21,2633.5469
23_20240831 22,2631.5742
23_20240831 23,2581.3071
24_20240825 00,1891.0856
24_20240825 01,1851.3909
24_20240825 02,1858.6583
24_20240825 03,1905.8389
24_20240825 04,1929.6809
24_20240825 05,2002.789
24_20240825 06,2189.257
24_20240825 07,2216.0486
24_20240825 08,2252.9636
24_20240825 09,2262.1277
24_20240825 10,2315.2659
24_20240825 11,2298.4565
24_20240825 12,2322.868
24_20240825 13,2340.2798
24_20240825 14,2336.2583
24_20240825 15,2358.486
24_20240825 16,2348.0679
24_20240825 17,2355.1426
24_20240825 18,2341.2832
24_20240825 19,2311.0474
24_20240825 20,2171.9673
24_20240825 21,2095.5015
24_20240825 22,2048.6528
24_20240825 23,1990.879
24_20240826 00,1928.238
24_20240826 01,1866.4027
24_20240826 02,1900.441
24_20240826 03,1909.6224
24_20240826 04,1933.1254
24_20240826 05,2246.5342
24_20240826 06,2689.4453
24_20240826 07,3106.369
24_20240826 08,3200.8599
24_20240826 09,3424.845
24_20240826 10,3395.4214
24_20240826 11,3376.498
24_20240826 12,3418.927
24_20240826 13,3435.8726
24_20240826 14,3451.3328
24_20240826 15,3421.3892
24_20240826 16,3407.768
24_20240826 17,3140.5623
24_20240826 18,2793.201
24_20240826 19,2675.5544
24_20240826 20,2400.3108
24_20240826 21,2252.924
24_20240826 22,2149.6658
24_20240826 23,2022.613
24_20240827 00,1961.917
24_20240827 01,1885.4314
24_20240827 02,1838.1416
24_20240827 03,1854.367
24_20240827 04,1806.5223
24_20240827 05,2048.2593
24_20240827 06,2680.7986
24_20240827 07,2873.641
24_20240827 08,3069.6958
24_20240827 09,3120.254
24_20240827 10,3099.7031
24_20240827 11,3032.7239
24_20240827 12,3027.3633
24_20240827 13,3201.2637
24_20240827 14,3216.5796
24_20240827 15,3228.3752
24_20240827 16,3192.0828
24_20240827 17,3026.6873
24_20240827 18,2613.02
24_20240827 19,2473.4429
24_20240827 20,2224.0251
24_20240827 21,2069.1038
24_20240827 22,2017.2269
24_20240827 23,1827.7783
24_20240828 00,1806.8729
24_20240828 01,1761.9329
24_20240828 02,1744.8055
24_20240828 03,1768.934
24_20240828 04,1750.5912
24_20240828 05,1953.3333
24_20240828 06,2385.7468
24_20240828 07,2730.7742
24_20240828 08,2960.6245
24_20240828 09,3183.31
24_20240828 10,3190.2712
24_20240828 11,3280.2266
24_20240828 12,3286.1326
24_20240828 13,3390.063
24_20240828 14,3384.098
24_20240828 15,3364.0974
24_20240828 16,3318.264
24_20240828 17,3082.4739
24_20240828 18,2764.6223
24_20240828 19,2608.8386
24_20240828 20,2330.0886
24_20240828 21,2146.8335
24_20240828 22,2088.8335
24_20240828 23,1957.0276
24_20240829 00,1851.7211
24_20240829 01,1796.1882
24_20240829 02,1716.971
24_20240829 03,1712.6691
24_20240829 04,1729.2406
24_20240829 05,1903.6644
24_20240829 06,2447.9468
24_20240829 07,2797.1914
24_20240829 08,2938.9175
24_20240829 09,3158.685
24_20240829 10,3182.979
24_20240829 11,3253.1763
24_20240829 12,3251.5632
24_20240829 13,3331.9553
24_20240829 14,3334.7942
24_20240829 15,3352.6133
24_20240829 16,3284.6907
24_20240829 17,2990.655
24_20240829 18,2660.4314
24_20240829 19,2444.8591
24_20240829 20,2249.9253
24_20240829 21,2084.9814
24_20240829 22,2046.6925
24_20240829 23,1920.3782
24_20240830 00,1819.4515
24_20240830 01,1764.8666
24_20240830 02,1735.6986
24_20240830 03,1704.0735
24_20240830 04,1709.8937
24_20240830 05,1968.2216
24_20240830 06,2394.7756
24_20240830 07,2720.7356
24_20240830 08,2947.1743
24_20240830 09,3145.9702
24_20240830 10,3181.918
24_20240830 11,3272.856
24_20240830 12,3241.0715
24_20240830 13,3286.6975
24_20240830 14,3328.434
24_20240830 15,3286.994
24_20240830 16,3232.2107
24_20240830 17,3005.732
24_20240830 18,2720.1177
24_20240830 19,2477.273
24_20240830 20,2187.343
24_20240830 21,2076.6692
24_20240830 22,2005.683
24_20240830 23,1908.6398
24_20240831 00,1802.1953
24_20240831 01,1671.3524
24_20240831 02,1633.4232
24_20240831 03,1612.7255
24_20240831 04,1634.3917
24_20240831 05,1706.8268
24_20240831 06,1914.7877
24_20240831 07,2006.2897
24_20240831 08,2192.498
24_20240831 09,2268.633
24_20240831 10,2306.4358
24_20240831 11,2349.2095
24_20240831 12,2392.1016
24_20240831 13,2454.321
24_20240831 14,2474.1335
24_20240831 15,2382.3823
24_20240831 16,2407.4827
24_20240831 17,2389.1614
24_20240831 18,2355.5198
24_20240831 19,2220.8599
24_20240831 20,2035.9404
24_20240831 21,1940.9115
24_20240831 22,1874.6904
24_20240831 23,1879.4257
25_20240825 00,3577.6587
25_20240825 01,3558.015
25_20240825 02,3590.0774
25_20240825 03,3544.2102
25_20240825 04,3602.7292
25_20240825 05,3703.966
25_20240825 06,3875.875
25_20240825 07,3992.4395
25_20240825 08,4165.125
25_20240825 09,4270.542
25_20240825 10,4354.98
25_20240825 11,4375.899
25_20240825 12,4402.782
25_20240825 13,4368.0825
25_20240825 14,4409.0713
25_20240825 15,4451.3096
25_20240825 16,4459.3145
25_20240825 17,4419.6196
25_20240825 18,4379.541
25_20240825 19,4322.9136
25_20240825 20,4189.396
25_20240825 21,4115.778
25_20240825 22,3829.9846
25_20240825 23,3637.3748
25_20240826 00,3659.604
25_20240826 01,3592.6567
25_20240826 02,3597.6677
25_20240826 03,3606.8982
25_20240826 04,3738.4314
25_20240826 05,3843.6255
25_20240826 06,4235.561
25_20240826 07,4841.5083
25_20240826 08,5431.383
25_20240826 09,5811.88
25_20240826 10,5929.488
25_20240826 11,5960.0493
25_20240826 12,5830.1475
25_20240826 13,5741.7007
25_20240826 14,5875.8716
25_20240826 15,5800.5522
25_20240826 16,5741.6997
25_20240826 17,5516.3794
25_20240826 18,4831.685
25_20240826 19,4476.148
25_20240826 20,4304.8345
25_20240826 21,4216.495
25_20240826 22,3915.4612
25_20240826 23,3682.077
25_20240827 00,3593.2336
25_20240827 01,3568.746
25_20240827 02,3601.6616
25_20240827 03,3623.6675
25_20240827 04,3756.1682
25_20240827 05,3890.8713
25_20240827 06,4187.708
25_20240827 07,4918.823
25_20240827 08,5353.3022
25_20240827 09,5817.262
25_20240827 10,5816.514
25_20240827 11,5881.5337
25_20240827 12,5738.438
25_20240827 13,5717.7476
25_20240827 14,5821.9897
25_20240827 15,5733.9795
25_20240827 16,5588.499
25_20240827 17,5275.4673
25_20240827 18,4730.612
25_20240827 19,4340.167
25_20240827 20,3978.8528
25_20240827 21,3902.2417
25_20240827 22,3649.523
25_20240827 23,3498.4329
25_20240828 00,3360.2283
25_20240828 01,3282.602
25_20240828 02,3249.2905
25_20240828 03,3274.9236
25_20240828 04,3414.8394
25_20240828 05,3516.8413
25_20240828 06,3757.0051
25_20240828 07,4320.8394
25_20240828 08,4730.569
25_20240828 09,5050.7515
25_20240828 10,5384.4014
25_20240828 11,5375.479
25_20240828 12,5270.8013
25_20240828 13,5368.0474
25_20240828 14,3891.645
25_20240828 15,5505.56
25_20240828 16,5423.4585
25_20240828 17,5259.236
25_20240828 18,4515.714
25_20240828 19,4252.446
25_20240828 20,4087.7888
25_20240828 21,4060.564
25_20240828 22,3830.469
25_20240828 23,3663.0198
25_20240829 00,3573.6035
25_20240829 01,3581.6096
25_20240829 02,3537.1372
25_20240829 03,3552.7327
25_20240829 04,3683.4631
25_20240829 05,3813.8748
25_20240829 06,4154.958
25_20240829 07,4885.8643
25_20240829 08,5318.771
25_20240829 09,5734.508
25_20240829 10,5770.4194
25_20240829 11,5832.1675
25_20240829 12,5704.599
25_20240829 13,5730.0015
25_20240829 14,5853.081
25_20240829 15,5842.5444
25_20240829 16,5737.896
25_20240829 17,5523.676
25_20240829 18,4739.3916
25_20240829 19,4444.508
25_20240829 20,4248.4585
25_20240829 21,4194.7876
25_20240829 22,3887.6023
25_20240829 23,3650.7827
25_20240830 00,3541.7808
25_20240830 01,3552.7227
25_20240830 02,3543.6692
25_20240830 03,3533.5881
25_20240830 04,3682.5854
25_20240830 05,3792.1814
25_20240830 06,4161.1323
25_20240830 07,4845.223
25_20240830 08,5433.3784
25_20240830 09,5749.1167
25_20240830 10,5753.433
25_20240830 11,5761.2773
25_20240830 12,5602.629
25_20240830 13,5565.5815
25_20240830 14,5688.4897
25_20240830 15,5674.895
25_20240830 16,5570.965
25_20240830 17,5371.897
25_20240830 18,4713.4937
25_20240830 19,4537.863
25_20240830 20,4310.506
25_20240830 21,4179.308
25_20240830 22,3863.0762
25_20240830 23,3616.518
25_20240831 00,3443.3892
25_20240831 01,3458.1929
25_20240831 02,3539.3306
25_20240831 03,3327.774
25_20240831 04,3416.489
25_20240831 05,3556.205
25_20240831 06,3752.5886
25_20240831 07,3813.566
25_20240831 08,3840.4062
25_20240831 09,4218.761
25_20240831 10,4276.534
25_20240831 11,4378.384
25_20240831 12,4375.1626
25_20240831 13,4385.2847
25_20240831 14,4423.971
25_20240831 15,4442.2505
25_20240831 16,4466.779
25_20240831 17,4388.049
25_20240831 18,4300.7397
25_20240831 19,4197.7666
25_20240831 20,4107.7954
25_20240831 21,4150.825
25_20240831 22,3623.1628
25_20240831 23,3444.8765
26_20240825 00,1714.4235
26_20240825 01,1687.966
26_20240825 02,1692.8181
26_20240825 03,1634.5499
26_20240825 04,1672.551
26_20240825 05,1650.6947
26_20240825 06,1651.7454
26_20240825 07,1675.0319
26_20240825 08,1754.7714
26_20240825 09,1835.8727
26_20240825 10,1813.3914
26_20240825 11,1908.8171
26_20240825 12,1900.3314
26_20240825 13,1910.4127
26_20240825 14,1923.4626
26_20240825 15,1960.4446
26_20240825 16,1939.4825
26_20240825 17,1824.8021
26_20240825 18,1765.101
26_20240825 19,1785.879
26_20240825 20,1748.2919
26_20240825 21,1764.3787
26_20240825 22,1700.2477
26_20240825 23,1709.4772
26_20240826 00,1786.4369
26_20240826 01,1803.6632
26_20240826 02,1787.8046
26_20240826 03,1774.789
26_20240826 04,1706.5033
26_20240826 05,1725.0452
26_20240826 06,2112.634
26_20240826 07,2346.1113
26_20240826 08,2699.5112
26_20240826 09,2829.3364
26_20240826 10,2803.1763
26_20240826 11,2755.2249
26_20240826 12,2754.6426
26_20240826 13,2663.7188
26_20240826 14,2678.0237
26_20240826 15,2735.3098
26_20240826 16,2701.2327
26_20240826 17,2467.867
26_20240826 18,1864.5798
26_20240826 19,1822.082
26_20240826 20,1765.7529
26_20240826 21,1740.0398
26_20240826 22,1723.798
26_20240826 23,1722.4896
26_20240827 00,1734.35
26_20240827 01,1769.2556
26_20240827 02,1772.0889
26_20240827 03,1733.8798
26_20240827 04,1688.6995
26_20240827 05,1773.9454
26_20240827 06,2181.675
26_20240827 07,2414.3442
26_20240827 08,2696.5295
26_20240827 09,2792.132
26_20240827 10,2767.8362
26_20240827 11,2745.3948
26_20240827 12,2758.6353
26_20240827 13,2663.0063
26_20240827 14,2682.0256
26_20240827 15,2729.9224
26_20240827 16,2734.6848
26_20240827 17,2559.4846
26_20240827 18,1853.8557
26_20240827 19,1807.1471
26_20240827 20,1735.933
26_20240827 21,1681.14
26_20240827 22,1666.8546
26_20240827 23,1670.2823
26_20240828 00,1682.8876
26_20240828 01,1673.7233
26_20240828 02,1667.1232
26_20240828 03,1642.4658
26_20240828 04,1602.0691
26_20240828 05,1659.0792
26_20240828 06,2094.3198
26_20240828 07,2324.144
26_20240828 08,2596.8723
26_20240828 09,2728.7974
26_20240828 10,2722.3882
26_20240828 11,2699.1992
26_20240828 12,2730.6272
26_20240828 13,2631.3306
26_20240828 14,2641.7383
26_20240828 15,2681.2156
26_20240828 16,2679.1177
26_20240828 17,2504.0657
26_20240828 18,1836.1843
26_20240828 19,1738.0184
26_20240828 20,1684.6329
26_20240828 21,1660.2765
26_20240828 22,1640.1791
26_20240828 23,1618.6057
26_20240829 00,1712.0105
26_20240829 01,1709.6852
26_20240829 02,1697.0198
26_20240829 03,1680.4427
26_20240829 04,1632.6178
26_20240829 05,1679.6941
26_20240829 06,2071.2727
26_20240829 07,2306.3894
26_20240829 08,2620.3691
26_20240829 09,2763.2283
26_20240829 10,2766.553
26_20240829 11,2680.4485
26_20240829 12,2772.0566
26_20240829 13,2706.5496
26_20240829 14,2713.857
26_20240829 15,2679.0916
26_20240829 16,2651.9753
26_20240829 17,2439.0388
26_20240829 18,1946.0228
26_20240829 19,1863.3401
26_20240829 20,1755.966
26_20240829 21,1714.0662
26_20240829 22,1704.2806
26_20240829 23,1729.7676
26_20240830 00,1734.0629
26_20240830 01,1749.1932
26_20240830 02,1694.6975
26_20240830 03,1651.4657
26_20240830 04,1606.805
26_20240830 05,1698.7938
26_20240830 06,2141.312
26_20240830 07,2385.1565
26_20240830 08,2622.4797
26_20240830 09,2782.0742
26_20240830 10,2711.3032
26_20240830 11,2648.389
26_20240830 12,2650.2773
26_20240830 13,2576.1401
26_20240830 14,2621.4397
26_20240830 15,2643.0078
26_20240830 16,2625.3982
26_20240830 17,2377.6472
26_20240830 18,1860.746
26_20240830 19,1808.5975
26_20240830 20,1733.3654
26_20240830 21,1649.7517
26_20240830 22,1631.9628
26_20240830 23,1644.0906
26_20240831 00,1621.4823
26_20240831 01,1620.3684
26_20240831 02,1622.544
26_20240831 03,1611.3141
26_20240831 04,1630.3844
26_20240831 05,1652.5413
26_20240831 06,1646.623
26_20240831 07,1671.6053
26_20240831 08,1724.0306
26_20240831 09,1791.2947
26_20240831 10,1865.2878
26_20240831 11,1981.9515
26_20240831 12,1974.8047
26_20240831 13,1927.0332
26_20240831 14,1912.4196
26_20240831 15,1937.179
26_20240831 16,1920.261
26_20240831 17,1807.1974
26_20240831 18,1726.464
26_20240831 19,1685.469
26_20240831 20,1662.9308
26_20240831 21,1661.5842
26_20240831 22,1659.9955
26_20240831 23,1674.8817
27_20240825 00,4263.07
27_20240825 01,4290.8696
27_20240825 02,4269.5405
27_20240825 03,4181.459
27_20240825 04,3853.5886
27_20240825 05,3758.2288
27_20240825 06,3716.951
27_20240825 07,3964.6536
27_20240825 08,3566.9038
27_20240825 09,3665.6465
27_20240825 10,3710.4622
27_20240825 11,3890.929
27_20240825 12,3891.1167
27_20240825 13,3892.6013
27_20240825 14,3869.465
27_20240825 15,3813.211
27_20240825 16,3795.184
27_20240825 17,3725.2886
27_20240825 18,3774.9888
27_20240825 19,3667.2808
27_20240825 20,3669.1917
27_20240825 21,3663.0044
27_20240825 22,4298.218
27_20240825 23,4350.232
27_20240826 00,4342.296
27_20240826 01,4349.013
27_20240826 02,4376.232
27_20240826 03,4207.952
27_20240826 04,4295.526
27_20240826 05,4020.4148
27_20240826 06,3987.7163
27_20240826 07,4073.7288
27_20240826 08,4198.17
27_20240826 09,4473.7905
27_20240826 10,4636.0913
27_20240826 11,4710.2617
27_20240826 12,4766.118
27_20240826 13,4731.562
27_20240826 14,4654.685
27_20240826 15,4696.9443
27_20240826 16,4711.823
27_20240826 17,4539.3726
27_20240826 18,4148.488
27_20240826 19,3932.1082
27_20240826 20,3926.174
27_20240826 21,3983.8992
27_20240826 22,4343.2812
27_20240826 23,4409.16
27_20240827 00,4216.0684
27_20240827 01,4237.9863
27_20240827 02,4319.267
27_20240827 03,4267.889
27_20240827 04,4184.644
27_20240827 05,4044.111
27_20240827 06,4161.845
27_20240827 07,4130.2886
27_20240827 08,4117.4673
27_20240827 09,4068.5352
27_20240827 10,4333.7886
27_20240827 11,4168.2324
27_20240827 12,4437.8164
27_20240827 13,4343.6523
27_20240827 14,4309.2373
27_20240827 15,4358.503
27_20240827 16,4357.78
27_20240827 17,4283.6846
27_20240827 18,4038.2039
27_20240827 19,3861.8562
27_20240827 20,4038.1313
27_20240827 21,4045.158
27_20240827 22,4249.505
27_20240827 23,4240.1885
27_20240828 00,4373.156
27_20240828 01,4374.7944
27_20240828 02,4164.9644
27_20240828 03,4048.7905
27_20240828 04,3743.9739
27_20240828 05,3595.1145
27_20240828 06,3799.3782
27_20240828 07,3703.8254
27_20240828 08,3932.0583
